DEPARTAMENTO,codigo_municipio,municipio,mes,grupo,variable,menores a 1 año,de 1 a 4 años,de 5 a 14 años,de 15 a 59 años,de 60 y más años,total
SANTA CRUZ,70105,EL TORNO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70105,EL TORNO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70105,EL TORNO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70105,EL TORNO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70105,EL TORNO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70105,EL TORNO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70105,EL TORNO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70105,EL TORNO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70201,WARNES,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70202,OKINAWA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70302,SAN MIGUEL DE VELASCO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70303,SAN RAFAEL,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70401,BUENA VISTA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70402,SAN CARLOS,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70403,YAPACANI,2005-12-01,sospecha diagnostica,difteria,0,0,0,1,0,1
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70404,SAN JUAN DE YAPACANI,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70501,SAN JOSE DE CHIQUITOS,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70502,PAILON,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70503,ROBORE,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70601,PORTACHUELO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70602,SANTA ROSA DEL SARA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70603,COLPA BELGICA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70701,LAGUNILLAS,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70702,CHARAGUA,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70703,CABEZAS,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70704,CUEVO,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-02-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-03-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-04-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-05-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-06-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-07-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-08-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-09-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-10-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-11-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70705,GUTIERREZ,2005-12-01,sospecha diagnostica,difteria,0,0,0,0,0,0
SANTA CRUZ,70706,CAMIRI,2005-01-01,sospecha diagnostica,difteria,0,0,0,0,0,0
